Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1961,Earths,0.021191372276612847,0.6734514733410218,0.24874848948264316,0.07906732323907312,0.1504107081986122,0.11976266896223256,1.2926320355001961,,undefined
Europe,º Europe,1962,Earths,0.02270790233296705,0.7266687970175005,0.26136070228484426,0.08018401238434014,0.1536775664600072,0.12324718759247333,1.3678461680721319,,undefined
Europe,º Europe,1963,Earths,0.023641169282699534,0.7855097286579783,0.2654770496866681,0.08408008279293483,0.15112056757947004,0.1267836723471503,1.4366122703469013,,undefined
Europe,º Europe,1964,Earths,0.024141270688816833,0.8335163375568061,0.2637397048551367,0.08412374618761491,0.1609338051845567,0.12810875641322433,1.494563620886157,,undefined
Europe,º Europe,1965,Earths,0.02534479027994553,0.8733014994695213,0.2774478460109426,0.09530877186104668,0.16371694207123655,0.12760630825102184,1.5627261579437137,,undefined
Europe,º Europe,1966,Earths,0.024583552938363895,0.8950223304010979,0.27541444371497775,0.1017578069316732,0.165971122092405,0.1280393240489008,1.5907885801274186,,undefined
Europe,º Europe,1967,Earths,0.028807544470589343,0.9226907724159963,0.2961626876163331,0.11117159186471991,0.17061097627850516,0.12787826693208862,1.6573218395782323,,undefined
Europe,º Europe,1968,Earths,0.02865937051859266,0.9860294843799067,0.2936813040126475,0.11304211951092645,0.171092537734091,0.1315296130505616,1.7240344292067273,,undefined
Europe,º Europe,1969,Earths,0.029584703167053653,1.086360187054047,0.29986375019488126,0.11414793383654145,0.18180057338910208,0.13922059314370339,1.8509777407853296,,undefined
Europe,º Europe,1970,Earths,0.0290798063820601,1.2796446944086923,0.3057262435998236,0.11477389756464922,0.19663632513958676,0.1364323597249792,2.062293326819791,,undefined
Europe,º Europe,1971,Earths,0.032252835601899746,1.3074182789925535,0.325234286736276,0.11216520390260423,0.19772789067932534,0.13347349407630477,2.108271989988965,,undefined
Europe,º Europe,1972,Earths,0.033840260751441566,1.3779563790948153,0.3379546972752019,0.1155267289121203,0.19482174654643092,0.14580444257750844,2.205904255157515,,undefined
Europe,º Europe,1973,Earths,0.0339394367410143,1.4664222427297877,0.3352984319565131,0.11301422471683659,0.20622937384334686,0.1336504369892669,2.288554146976765,,undefined
Europe,º Europe,1974,Earths,0.0360375579545936,1.4241578530926362,0.343316618416857,0.11968703018927165,0.21343409871955482,0.12059939462645128,2.2572325529993664,,undefined
Europe,º Europe,1975,Earths,0.03462548979847656,1.378561536831806,0.33594501175478886,0.11090833091951154,0.19723219921007562,0.12825208829981366,2.18552465681447,,undefined
Europe,º Europe,1976,Earths,0.032476372908501375,1.50066081035939,0.3414511643744602,0.11652333024209482,0.20575611467662508,0.1421988154940538,2.3390666080551257,,undefined
Europe,º Europe,1977,Earths,0.03589791640776293,1.4962285834202484,0.354707725329186,0.10451426167230245,0.2054019974009538,0.1374527882052768,2.33420327243573,,undefined
