Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Oceania,º Oceania,1961,Earths,0.008488222314431162,0.9261484033442923,0.1690408786954623,0.018064466864115242,0.3166002307873037,0.8533077331299771,2.2916499351355823,,undefined
Oceania,º Oceania,1962,Earths,0.009115629784421896,0.9614233842463319,0.1916000859867577,0.018967914132193182,0.28542927805508056,0.8277661788284971,2.294302471033282,,undefined
Oceania,º Oceania,1963,Earths,0.010252659261551927,1.0290208701512022,0.29337622416981746,0.019536234355221862,0.2989836009895172,0.848143530832009,2.49931311975932,,undefined
Oceania,º Oceania,1964,Earths,0.01035645437338483,1.1003883963352792,0.2189665200219436,0.018868071126129992,0.31498764523163636,0.8370074876944058,2.500574574782779,,undefined
Oceania,º Oceania,1965,Earths,0.00782968827835901,1.1751556181436151,0.13593335929758138,0.021020365800421652,0.31716948817582985,0.8654317860501566,2.5225403057459626,,undefined
Oceania,º Oceania,1966,Earths,0.01138694283157581,1.2608881720568001,0.4286413574939767,0.021606743090514465,0.3119440134938141,0.7541365168150522,2.788603745781731,,undefined
Oceania,º Oceania,1967,Earths,0.007330080204953182,1.3067189242616242,0.11222139331448472,0.021664126728550125,0.305281226206558,0.7870079717853288,2.5402237225014983,,undefined
Oceania,º Oceania,1968,Earths,0.011735875442743814,1.35892975631379,0.4533344702698211,0.021845056947096042,0.33035917053434233,0.8215312580046997,2.997735587512494,,undefined
Oceania,º Oceania,1969,Earths,0.01044931870064105,1.3887876091310194,0.3300065359594391,0.021890814063273065,0.32690965803182426,0.8933936353978514,2.9714375712840435,,undefined
Oceania,º Oceania,1970,Earths,0.010343372204686632,1.427726898635218,0.2118894792272361,0.02164893310928683,0.3290648789965977,0.8712109133779606,2.8718844755509947,,undefined
Oceania,º Oceania,1971,Earths,0.011977777745760797,1.3950551713351107,0.14775949800008387,0.021081370137608153,0.3403526214122733,1.0490304693373098,2.9652569079681554,,undefined
Oceania,º Oceania,1972,Earths,0.009457599634369747,1.4243511527209496,0.006762692121685174,0.025581688573085803,0.3262941959579399,1.0068954687452538,2.799342797753291,,undefined
Oceania,º Oceania,1973,Earths,0.015368404631163927,1.5398781913805446,0.3492424150342904,0.02567931529368268,0.3373478042724383,0.8883540678824909,3.1558701984946222,,undefined
Oceania,º Oceania,1974,Earths,0.015209104378924329,1.7052408725176649,0.3491126754115929,0.02762037759644232,0.3659599366581193,1.3197977763758122,3.7829407429385533,,undefined
Oceania,º Oceania,1975,Earths,0.01881740727495891,1.6527926878258246,0.28142458538112547,0.02661463068466144,0.3883253508030229,1.5583920487085043,3.9263667106780953,,undefined
